"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-03-31,2423,"McDuffie County","GA","Augusta-Richmond County",1443,106600,-0.00187265917602996,-0.000937207122774133,0.122105263157895,0.0569858387818138,0.0211137157115724,"2019-01","2019-Q1",106900,-0.00280636108512629,"2018-12"
2019-03-31,758,"Tyler County","TX",,1444,101400,-0.000985221674876847,-0.00294985250737463,0.0617801047120419,0.0514586311240093,0.0321417644933812,"2018-10","2018-Q4",102000,-0.00588235294117647,"2018-09"
2019-03-31,1266,"Newton County","MS",,1445,105900,0.00953288846520496,0.0251694094869313,0.0664652567975831,0.0574325841639693,0.0242951016893762,"2007-09","2007-Q3",108100,-0.0203515263644773,"2007-05"
2019-03-31,2751,"Jefferson County","OR",,1446,225300,-0.00132978723404255,-0.00792602377807133,0.0254893035958125,0.0910893783770415,0.0303350505932016,"2018-09","2018-Q3",235600,-0.0437181663837012,"2018-05"
2019-03-31,2707,"Goochland County","VA","Richmond",1447,293300,-0.00102179836512262,0.00548508741858073,0.0404398722951401,0.02637712883647,0.010350875926229,"2006-10","2006-Q4",308700,-0.0498866213151927,"2006-01"
2019-03-31,3052,"Washington County","IA","Iowa City",1448,152900,-0.00325945241199478,-0.00520494469746259,0.0422631220177232,0.0467027891552607,0.0285375880166583,"2019-01","2019-Q1",153800,-0.005851755526658,"2018-11"
2019-03-31,2064,"Wabasha County","MN","Rochester",1449,203900,-0.00730282375851996,-0.00681928884559182,0.0692186680650236,0.0612089854781694,0.0274028433669087,"2019-01","2019-Q1",206500,-0.012590799031477,"2018-12"
2019-03-31,840,"Asotin County","WA","Lewiston",1450,207100,-0.00336862367661213,-0.0161520190023753,0.00145067698259188,0.0673522778225255,0.0282793402733119,"2018-09","2018-Q3",218100,-0.0504355800091701,"2018-05"
2019-03-31,3177,"Pottawatomie County","KS","Manhattan",1451,190700,0.0047418335089568,0.0197860962566845,0.0665548098434005,0.0489049913806783,0.0284870319228954,"2019-03","2019-Q1",190700,0,"2019-03"
2019-03-31,264,"Owen County","IN","Bloomington",1452,111700,0.000896057347670251,0.00269299820466786,0.131712259371834,0.0666475257872816,0.022519420991916,"2019-03","2019-Q1",111700,0,"2019-03"
2019-03-31,782,"Vilas County","WI",,1453,192600,-0.00465116279069767,-0.0112936344969199,0.0422077922077922,0.0267312204890688,0.0169513758632887,"2018-12","2018-Q4",194800,-0.0112936344969199,"2018-10"
2019-03-31,2121,"Anderson County","KY","Frankfort",1454,150300,0.00066577896138482,0.002,0.051048951048951,0.0481622346424473,0.0204131844889555,"2019-03","2019-Q1",150300,0,"2019-03"
2019-03-31,952,"Colusa County","CA",,1455,222600,-0.00491729995529727,-0.00802139037433155,0.0790111488124091,0.0575190728090968,0.0184542926667781,"2006-06","2006-Q2",287700,-0.226277372262774,"2005-04"
2019-03-31,1578,"Calhoun County","TX","Port Lavaca",1456,139200,-0.00429184549356223,-0.0021505376344086,0.0799069045771916,0.0716194832111923,0.0420554550511127,"2019-01","2019-Q1",140200,-0.00713266761768902,"2018-12"
2019-03-31,878,"Blaine County","ID","Hailey",1457,461500,0.00130180082447386,0.0145086832270829,0.106449292735555,0.0449611526562683,0.000565132881661157,"2006-12","2006-Q4",540700,-0.146476789347143,"2005-08"
2019-03-31,763,"Union County","GA",,1458,199500,0.00200904068307383,0.0121765601217656,0.104039845047039,0.0588349143716691,0.0176368122468833,"2019-03","2019-Q1",199500,0,"2019-03"
2019-03-31,1198,"Mercer County","KY",,1459,136900,0.00146305779078274,0.0103321033210332,0.0563271604938272,0.044915451174921,0.0223041194081315,"2019-03","2019-Q1",136900,0,"2019-03"
2019-03-31,745,"Teton County","WY","Jackson",1460,837600,-0.00475285171102662,-0.0187441424554827,0.119935820296831,0.0455085224074594,0.0163361480919051,"2018-11","2018-Q4",853700,-0.0188590839873492,"2018-10"
2019-03-31,954,"Conway County","AR",,1461,111000,0.0164835164835165,0.0797665369649805,0.15866388308977,0.0568228078784407,,"2019-03","2019-Q1",111000,0,"2019-03"
2019-03-31,75,"Jay County","IN",,1462,80200,-0.0159509202453988,-0.0207570207570208,-0.0781609195402299,,,"2017-12","2017-Q4",90800,-0.116740088105727,
2019-03-31,1339,"Putnam County","GA",,1463,209600,0.00287081339712919,0.0135396518375242,0.111936339522546,0.0409393609505,0.0115286725602386,"2019-03","2019-Q1",209600,0,"2019-03"
2019-03-31,760,"Uinta County","WY","Evanston",1464,205200,-0.00339970859640602,-0.00869565217391304,-0.0062953995157385,0.0194038974644042,0.0162798427304183,"2018-08","2018-Q3",214100,-0.0415693601120972,"2018-02"
2019-03-31,2562,"Stutsman County","ND","Jamestown",1465,162600,0.00308451573103023,0.00556586270871985,0.0423076923076923,0.0545102792621648,0.056329160237268,"2019-03","2019-Q1",162600,0,"2019-03"
2019-03-31,3082,"Winneshiek County","IA",,1466,174000,0.00519930675909879,0.0193321616871705,0.0609756097560976,0.0355708246554964,0.0266190374551012,"2019-03","2019-Q1",174000,0,"2019-03"
2019-03-31,3262,"Waynesboro City","VA","Staunton-Waynesboro",1467,158000,-0.00126422250316056,0,0.0429042904290429,0.0342729447576786,0.00328648068354842,"2006-10","2006-Q4",173700,-0.0903857225100748,"2006-04"
2019-03-31,462,"Crook County","OR","Prineville",1468,245200,0.00327332242225859,0.0136420008267879,0.0451832907075874,0.10123224176395,0.0394043902693235,"2019-03","2019-Q1",245200,0,"2019-03"
2019-03-31,2153,"Buchanan County","IA",,1469,122700,-0.00567260940032415,-0.0184,0.051413881748072,0.0514006428711833,0.0294379826501192,"2018-12","2018-Q4",125000,-0.0184,"2018-09"
2019-03-31,2031,"Spencer County","IN",,1470,126600,0.00476190476190476,0.0111821086261981,0.110526315789474,0.0663952572331927,0.0321033803708073,"2019-03","2019-Q1",126600,0,"2019-03"
2019-03-31,1698,"Fayette County","IA",,1471,90900,-0.0108813928182807,-0.0225806451612903,0.0353075170842825,0.0480137932300417,0.0276513068850197,"2018-12","2018-Q4",93000,-0.0225806451612903,"2018-10"
2019-03-31,2209,"Colorado County","TX",,1472,139300,0.000718390804597701,0.00868935553946416,0.0521148036253777,0.0793296805080548,0.0494101647294074,"2017-12","2017-Q4",141100,-0.0127569099929128,"2017-12"
2019-03-31,2263,"Fillmore County","MN","Rochester",1473,153500,-0.00647249190938511,-0.0122265122265122,0.0901988636363636,0.0787011277055238,0.0396987074320398,"2019-01","2019-Q1",155600,-0.0134961439588689,"2018-11"
2019-03-31,1179,"Martin County","MN","Fairmont",1474,102000,-0.00970873786407767,-0.0211132437619962,0.0647181628392484,0.0441085949940114,0.0208271403095261,"2018-12","2018-Q4",104200,-0.0211132437619962,"2018-10"
2019-03-31,1022,"Fulton County","IN",,1475,102500,-0.00194741966893866,-0.00388726919339164,0.103336921420883,0.0466626852271166,0.0144510359072747,"2019-01","2019-Q1",102900,-0.00388726919339164,"2018-10"
2019-03-31,2670,"Concordia Parish","LA","Natchez",1476,72100,0,-0.00551724137931034,0.0761194029850746,0.0499711433077183,0.0268831162126748,"2018-12","2018-Q4",72500,-0.00551724137931034,"2018-12"
2019-03-31,1591,"Carroll County","IA","Carroll",1477,137900,-0.00505050505050505,-0.00072463768115942,0.0376222723852521,0.0536295683833194,0.0405152583901029,"2019-01","2019-Q1",138800,-0.00648414985590778,"2018-12"
2019-03-31,1377,"Sevier County","UT",,1478,211800,0.0037914691943128,0.0148538572113081,0.118858954041204,0.0531291640722862,0.0373372897827564,"2019-03","2019-Q1",211800,0,"2019-03"
2019-03-31,2280,"Franklin Parish","LA",,1479,69000,-0.00289017341040462,-0.0156918687589158,0.146179401993355,0.0479276260161681,0.0294848002913692,"2018-12","2018-Q4",70100,-0.0156918687589158,"2018-09"
2019-03-31,1907,"Madison County","NC","Asheville",1480,203700,0,0.00344827586206897,0.0881410256410256,0.0517245771755792,0.0186697438322836,"2019-03","2019-Q1",203700,0,"2019-03"
2019-03-31,793,"Wayne County","MS",,1481,97400,0.00308959835221421,0.00308959835221421,0,0.0391077444580448,,"2017-11","2017-Q4",98000,-0.00612244897959184,"2017-09"
2019-03-31,127,"Clay County","MS","West Point",1482,102300,0.00688976377952756,0.00987166831194472,0.0590062111801242,0.0485772229566881,,"2019-03","2019-Q1",102300,0,"2019-03"
2019-03-31,2365,"Kewaunee County","WI","Green Bay",1483,149800,-0.00133333333333333,0.0020066889632107,0.0894545454545455,0.0546636674122196,0.0226847179306706,"2019-02","2019-Q1",150000,-0.00133333333333333,"2019-01"
2019-03-31,290,"Polk County","NC",,1484,226100,0.00177226406734603,0.00488888888888889,0.102389078498294,0.0634912194764696,0.0172267366808674,"2019-03","2019-Q1",226100,0,"2019-03"
2019-03-31,1877,"Lincoln County","NM","Ruidoso",1485,208900,0.00626204238921002,0.0165450121654501,0.109399893786511,0.0516482004475471,0.016536484325828,"2004-04","2004-Q2",217500,-0.0395402298850575,"2004-01"
2019-03-31,1529,"Bandera County","TX","San Antonio-New Braunfels",1486,234600,-0.00297492562685933,0.0029927319367251,0.0371352785145889,0.044617420086996,0.0282258183509481,"2019-02","2019-Q1",235300,-0.00297492562685933,"2019-01"
2019-03-31,1786,"Hubbard County","MN",,1487,200900,-0.00544554455445545,-0.000497512437810945,0.103846153846154,0.0569538053485821,0.0318006903112591,"2019-01","2019-Q1",202500,-0.00790123456790123,"2018-12"
2019-03-31,2765,"Klickitat County","WA",,1488,225200,-0.00836635843240863,-0.0174520069808028,0.0208522212148685,0.0921945375412252,0.0320946416964321,"2018-11","2018-Q4",229600,-0.0191637630662021,"2018-09"
2019-03-31,3239,"East Feliciana Parish","LA","Baton Rouge",1489,163000,-0.0127195639006663,-0.026865671641791,-0.0139140955837871,0.0238205532520459,0.0206251416282257,"2018-12","2018-Q4",167500,-0.026865671641791,"2017-10"
2019-03-31,2426,"McIntosh County","OK",,1490,90100,-0.0088008800880088,-0.0185185185185185,0.149234693877551,0.0681443731470708,0.0291479410163009,"2019-01","2019-Q1",91800,-0.0185185185185185,"2018-11"
2019-03-31,3065,"Washington County","NE","Omaha-Council Bluffs",1491,193300,-0.00565843621399177,-0.00360824742268041,0.0939445387662705,0.0651298314192787,0.0146109804724597,"2019-01","2019-Q1",195100,-0.00922603792926704,"2018-12"
2019-03-31,577,"Jones County","TX","Abilene",1492,65400,-0.0150602409638554,-0.0368188512518409,-0.0311111111111111,0.0518233487494071,0.0346953076029066,"2018-09","2018-Q3",69300,-0.0562770562770563,"2017-07"
2019-03-31,200,"Kent County","MD",,1493,200700,-0.00347567030784508,-0.00790904597132971,0.0292307692307692,0.0233777527781711,-0.00206893673802755,"2007-05","2007-Q2",241600,-0.169288079470199,"2005-03"
2019-03-31,1002,"Elbert County","GA",,1494,92100,0.00217627856365615,0.00986842105263158,0.0938242280285036,0.0546078163425912,0.0108236909948738,"2019-03","2019-Q1",92100,0,"2019-03"
2019-03-31,1593,"Carroll County","IN","Lafayette-West Lafayette",1495,125900,0.00159108989657916,0.020259319286872,0.132194244604317,0.101055540500983,0.0334506749716617,"2019-03","2019-Q1",125900,0,"2019-03"
2019-03-31,1661,"De Witt County","TX",,1496,103400,-0.00862895493767977,-0.0152380952380952,0.0137254901960784,0.0574570991171095,0.0414301142438842,"2018-10","2018-Q4",105300,-0.0180436847103514,"2018-09"
2019-03-31,483,"Dodge County","MN","Rochester",1497,198900,-0.00847457627118644,-0.0153465346534653,0.0591054313099042,0.0590464166098688,0.0277992565261918,"2019-01","2019-Q1",202100,-0.0158337456704602,"2018-11"
2019-03-31,2605,"Woodward County","OK","Woodward",1498,100300,0.000998003992015968,-0.00298210735586481,0.063626723223754,0.0489016494120207,0.0301832066497945,"2018-12","2018-Q4",100600,-0.00298210735586481,"2018-12"
2019-03-31,2433,"Minidoka County","ID","Burley",1499,164800,0.00121506682867558,0.0104230533415083,0.149232914923291,0.114365658770575,0.0614196804226037,"2019-03","2019-Q1",164800,0,"2019-03"
2019-03-31,3155,"Breckinridge County","KY",,1500,106400,0.0056710775047259,0.0152671755725191,0.11882229232387,0.0539928502580402,0.0427599889577059,"2019-03","2019-Q1",106400,0,"2019-03"
2019-03-31,1329,"Plumas County","CA",,1501,265000,-0.0071187710753091,-0.0115628496829541,0.0495049504950495,0.0605612491501002,0.000643783087830752,"2006-08","2006-Q3",349600,-0.241990846681922,"2004-10"
2019-03-31,1551,"Bourbon County","KY","Lexington-Fayette",1502,135200,-0.00515084621044886,0,0.0755767700875099,0.0550941876188764,0.0193685952594971,"2019-01","2019-Q1",136000,-0.00588235294117647,"2018-12"
2019-03-31,1367,"Saluda County","SC","Columbia",1503,90200,-0.00331491712707182,-0.0120481927710843,0.0285062713797035,0.0458135262384052,0.0184897439044491,"2005-09","2005-Q3",94500,-0.0455026455026455,"2005-03"
2019-03-31,1167,"Marion County","KY",,1504,108800,0,0.000919963201471941,0.0391595033428844,0.0442992301345264,0.0278088161600762,"2019-03","2019-Q1",108800,0,"2019-03"
2019-03-31,2701,"Freestone County","TX",,1505,110300,-0.00630630630630631,-0.0134168157423971,0.0175276752767528,0.0374007705721258,0.0249597821143592,"2019-01","2019-Q1",111800,-0.0134168157423971,"2018-10"
2019-03-31,2307,"Gonzales County","TX",,1506,117200,0.00342465753424658,0.0120898100172712,0.0762167125803489,0.0623850336249634,0.0385351655398336,"2019-03","2019-Q1",117200,0,"2019-03"
2019-03-31,2682,"Dickinson County","KS",,1507,97200,0.00102986611740474,0.00413223140495868,0.0776053215077605,0.0108374580199415,-0.000102822485962384,"2008-05","2008-Q2",98300,-0.0111902339776195,"2008-02"
2019-03-31,2442,"Montague County","TX",,1508,102700,0.000974658869395711,-0.00676982591876209,0.0720250521920668,0.0427617408653282,0.0225154118009947,"2018-12","2018-Q4",103400,-0.00676982591876209,"2018-11"
2019-03-31,1874,"Lincoln County","MT",,1509,175400,0.00862564692351926,0.0156340474811812,0.143415906127771,0.0489799375322901,0.0238271354382729,"2004-11","2004-Q4",180900,-0.0304035378662244,"2004-09"
2019-03-31,2376,"Lampasas County","TX","Killeen-Temple",1510,170400,-0.00117233294255569,0,0.0744010088272383,0.0731862210557159,0.0523480379381054,"2019-01","2019-Q1",171000,-0.00350877192982456,"2018-12"
2019-03-31,2673,"Covington County","MS",,1511,100000,0.00806451612903226,0.0193679918450561,0.0845986984815618,0.0640920660505488,,"2019-03","2019-Q1",100000,0,"2019-03"
2019-03-31,677,"Perry County","IN",,1512,108200,0,0.00185185185185185,0.12008281573499,0.0562469918640935,0.0263751320513141,"2019-03","2019-Q1",108200,0,"2019-03"
2019-03-31,603,"Llano County","TX",,1513,256000,0,0.00589390962671906,0.108225108225108,0.0696772389109215,0.0402073482340359,"2019-03","2019-Q1",256000,0,"2019-03"
2019-03-31,1543,"Berrien County","GA",,1514,107600,-0.00462534690101758,-0.00278035217794254,0.0456754130223518,0.0472994612581989,0.0164513746904196,"2019-01","2019-Q1",108400,-0.00738007380073801,"2018-12"
2019-03-31,1145,"Lavaca County","TX",,1515,119800,0.0118243243243243,0.044463818657367,0.12593984962406,0.0862913649428783,0.0509279172952291,"2019-03","2019-Q1",119800,0,"2019-03"
2019-03-31,2102,"Winston County","MS",,1516,81800,0,-0.0238663484486874,-0.110869565217391,0.014018207440657,,"2017-10","2017-Q4",94500,-0.134391534391534,"2015-11"
2019-03-31,724,"Smith County","TN","Nashville-Davidson--Murfreesboro--Franklin",1517,136700,0.00146520146520147,0.00293470286133529,0.0901116427432217,0.100466992571222,0.050781338615995,"2019-03","2019-Q1",136700,0,"2019-03"
2019-03-31,2741,"Jefferson County","KS","Topeka",1518,131400,0.0053557765876052,0.0146718146718147,0.0605326876513317,0.0320969666652742,0.00970729073331289,"2019-03","2019-Q1",131400,0,"2019-03"
2019-03-31,778,"Union County","TN","Knoxville",1519,126900,0.00395569620253165,0.0103503184713376,0.0690817186183656,0.0616329754960143,0.0259708304009467,"2019-03","2019-Q1",126900,0,"2019-03"
2019-03-31,2932,"Green Lake County","WI",,1520,128700,-0.00309837335398916,-0.0137931034482759,0.0471928397070789,0.0287386927584004,0.00736008053013748,"2018-11","2018-Q4",130800,-0.0160550458715596,"2018-09"
2019-03-31,1783,"Houston County","MN","La Crosse-Onalaska",1521,175000,-0.0124153498871332,-0.0261547022815804,0.0416666666666667,0.050793723094493,0.00602340382330224,"2018-12","2018-Q4",179700,-0.0261547022815804,"2018-08"
2019-03-31,679,"Perry County","MO",,1522,141900,-0.00490883590462833,-0.00490883590462833,0.072562358276644,0.0549466905144067,0.0285355152945026,"2019-01","2019-Q1",142900,-0.00699790062981106,"2018-10"
2019-03-31,2988,"New Madrid County","MO",,1523,86600,0.00115606936416185,0.00814901047729918,0.0691358024691358,0.057438986809518,0.0315123135405917,"2019-03","2019-Q1",86600,0,"2019-03"
2019-03-31,2829,"Poweshiek County","IA",,1524,149700,-0.0033288948069241,-0.00266489007328448,0.0468531468531469,0.0383888665388488,0.0279792464118374,"2019-01","2019-Q1",150400,-0.00465425531914894,"2018-12"
2019-03-31,663,"Otero County","CO",,1525,88500,-0.00225479143179256,-0.00449943757030371,0.0727272727272727,0.0797549202132843,0.034735293393201,"2019-01","2019-Q1",88900,-0.00449943757030371,"2018-11"
2019-03-31,1770,"Haywood County","TN","Brownsville",1526,74900,-0.00925925925925926,-0.0105680317040951,0.0934306569343066,0.041910456387884,0.003678132249755,"2019-01","2019-Q1",76000,-0.0144736842105263,"2018-10"
2019-03-31,363,"Adams County","WA","Othello",1527,168100,-0.003556609365738,-0.00884433962264151,0.0389369592088999,0.0700946162289662,0.0299030361756683,"2018-10","2018-Q4",170900,-0.0163838502047981,"2018-09"
2019-03-31,986,"Dekalb County","TN",,1528,130600,0.00307219662058372,0.013188518231187,0.0883333333333333,0.0688911114643189,0.0346482947187485,"2019-03","2019-Q1",130600,0,"2019-03"
2019-03-31,2254,"Duchesne County","UT",,1529,221400,0.0137362637362637,0.0231053604436229,0.0784218217243059,0.020232921379111,,"2019-03","2019-Q1",221400,0,"2019-03"
2019-03-31,819,"Young County","TX",,1530,98800,-0.00101112234580384,0,0.0917127071823204,0.0632723166728366,0.03821838939241,"2019-01","2019-Q1",99000,-0.00202020202020202,"2018-12"
2019-03-31,2728,"Humphreys County","TN",,1531,113100,0.00533333333333333,0.0161725067385445,0.0679886685552408,0.0659041607477411,0.0292163465089055,"2019-03","2019-Q1",113100,0,"2019-03"
2019-03-31,277,"Pike County","MO",,1532,148200,-0.00202020202020202,-0.0126582278481013,0.179936305732484,0.0914083024321106,,"2018-12","2018-Q4",150100,-0.0126582278481013,"2018-11"
2019-03-31,430,"Cedar County","IA",,1533,158900,-0.00188442211055276,-0.000628930817610063,0.0291450777202073,0.0554863453089014,0.031791098786542,"2019-01","2019-Q1",159500,-0.00376175548589342,"2018-12"
2019-03-31,2451,"New Kent County","VA","Richmond",1534,260200,-0.00115163147792706,0.00579822187862389,0.055578093306288,0.0425131914619383,0.0164168473331185,"2019-02","2019-Q1",260500,-0.00115163147792706,"2019-01"
2019-03-31,1064,"Greene County","VA","Charlottesville",1535,227600,-0.00219202104340202,-0.00567933595456531,0.0331366318656378,0.0270145223693865,0.000308078493072461,"2007-05","2007-Q2",253100,-0.100750691426314,"2005-10"
2019-03-31,381,"Banks County","GA",,1536,175300,-0.00170842824601367,0.00863060989643268,0.0908525202240199,0.0725634459913682,0.0247339807341744,"2019-02","2019-Q1",175600,-0.00170842824601367,"2019-02"
2019-03-31,588,"Lamar County","GA","Atlanta-Sandy Springs-Roswell",1537,131300,-0.00152091254752852,0.0162538699690402,0.134831460674157,0.091374430906304,0.0207718903309837,"2019-02","2019-Q1",131500,-0.00152091254752852,"2019-02"
2019-03-31,1449,"Unicoi County","TN","Johnson City",1538,113800,-0.00524475524475524,-0.00698080279232112,0.0527289546716004,0.0573720397873159,0.0231736998170873,"2019-01","2019-Q1",114900,-0.00957354221061793,"2018-11"
2019-03-31,2403,"Mariposa County","CA",,1539,241700,-0.00534979423868313,-0.0106426524764634,0.0568430257979886,0.0963378888632502,0.0419848723291614,"2018-11","2018-Q4",244600,-0.0118560915780867,"2018-09"
2019-03-31,1826,"Johnson County","TN",,1540,87200,-0.0124575311438279,-0.0256983240223464,0.0634146341463415,0.0265284965894765,0.0117319764400634,"2018-12","2018-Q4",89500,-0.0256983240223464,"2018-09"
2019-03-31,887,"Bosque County","TX",,1541,131200,0.0007627765064836,0.0100076982294072,0.0860927152317881,0.0685050681302688,0.0379502562538185,"2019-03","2019-Q1",131200,0,"2019-03"
2019-03-31,1623,"Clayton County","IA",,1542,124900,0.00401929260450161,0.0154471544715447,0.0451882845188285,0.0553653050826457,0.0338890609560094,"2018-09","2018-Q3",127600,-0.0211598746081505,"2018-08"
2019-03-31,2271,"Franklin County","AR",,1543,91900,0.0372460496613995,0.0966587112171838,0.0563218390804598,0.0140676721387909,0.0197163237223517,"2008-07","2008-Q3",109000,-0.156880733944954,
2019-03-31,1886,"Lincoln County","WY",,1544,202700,-0.00196947316592811,-0.00246062992125984,-0.0532461466604391,0.0142017559988774,0.00934279054652531,"2018-05","2018-Q2",217000,-0.0658986175115207,"2016-03"
2019-03-31,2262,"Fentress County","TN",,1545,88500,-0.00337837837837838,0,0.0688405797101449,0.0630143689407145,0.0154771359935286,"2019-01","2019-Q1",89000,-0.00561797752808989,"2018-12"
2019-03-31,2962,"Los Alamos County","NM","Los Alamos",1546,316400,0.01248,0.0346631785480706,0.100904662491301,0.0485722950153069,0.0120800887576353,"2019-03","2019-Q1",316400,0,"2019-03"
2019-03-31,273,"Pike County","GA","Atlanta-Sandy Springs-Roswell",1547,181000,-0.00275482093663912,-0.00165471594043023,0.0929951690821256,0.0758154750525133,0.0201946392035202,"2019-01","2019-Q1",182100,-0.00604063701263042,"2018-12"
2019-03-31,1231,"Morgan County","GA","Atlanta-Sandy Springs-Roswell",1548,226300,-0.00527472527472527,-0.00527472527472527,0.0969461948618517,0.0858668732422714,0.0287775922837468,"2019-01","2019-Q1",228400,-0.00919439579684764,"2018-12"
2019-03-31,1560,"Bristol City","VA","Kingsport-Bristol-Bristol",1549,95400,-0.00625,-0.026530612244898,-0.00417536534446764,0.0202521433120211,0.00506490562118755,"2018-11","2018-Q4",99000,-0.0363636363636364,"2018-02"
2019-03-31,1606,"Chaffee County","CO",,1550,392000,-0.00254452926208651,0.00153295861011753,0.114586295137902,0.0982021806321174,0.0472282088754841,"2019-01","2019-Q1",393400,-0.00355871886120996,"2019-01"
2019-03-31,734,"Stone County","MS",,1551,112800,0.00624442462087422,0.0116591928251121,0.00714285714285714,0.00724713522301101,,"2018-06","2018-Q2",116200,-0.0292598967297762,"2018-04"
2019-03-31,102,"Bond County","IL","St. Louis",1552,95200,0.0095440084835631,0.0106157112526539,0.0359085963003264,0.0356619813857011,0.0149143173574586,"2019-03","2019-Q1",95200,0,"2019-03"
2019-03-31,2246,"Delaware County","IA",,1553,146700,-0.00339673913043478,-0.0147750167897918,0.0215877437325905,0.0385855727794693,0.0282784009196935,"2018-12","2018-Q4",148900,-0.0147750167897918,"2018-09"
2019-03-31,1472,"Warren County","IL",,1554,66200,-0.00898203592814371,-0.00749625187406297,0.0924092409240924,0.0202021475820471,0.0163305012652177,"2019-01","2019-Q1",67100,-0.0134128166915052,"2018-12"
2019-03-31,1028,"Gaines County","TX",,1555,161600,0.0018598884066956,0.012531328320802,0.0816599732262383,0.106563854171754,0.0672382405194163,"2019-03","2019-Q1",161600,0,"2019-03"
2019-03-31,873,"Benzie County","MI","Traverse City",1556,186000,-0.00321543408360129,-0.00428265524625268,0.121157323688969,0.118186547856176,0.0535481457603124,"2019-01","2019-Q1",187200,-0.00641025641025641,"2018-12"
2019-03-31,3201,"Westmoreland County","VA",,1557,179600,-0.00277623542476402,-0.00277623542476402,0.0345622119815668,0.0223604903030514,-0.00105179625783169,"2006-09","2006-Q3",218800,-0.179159049360146,"2005-04"
2019-03-31,3291,"Colonial Heights City","VA","Richmond",1558,168100,-0.0029655990510083,-0.00473653049141504,0.0281345565749235,0.0402500022579244,-0.000118899009171503,"2007-08","2007-Q3",182900,-0.0809185347184254,"2006-07"
2019-03-31,310,"Rush County","IN",,1559,105500,0.00189933523266857,0.0066793893129771,0.0943983402489627,0.0516899443095249,0.0173817651864887,"2019-03","2019-Q1",105500,0,"2019-03"
2019-03-31,2655,"Chickasaw County","MS",,1560,80900,0.00247831474597274,0.0279542566709022,0.193215339233038,0.0522918242084669,,"2019-03","2019-Q1",80900,0,"2019-03"
2019-03-31,668,"Parke County","IN",,1561,81300,-0.00732600732600733,0.00494437577255871,0.185131195335277,0.0747352596573811,,"2019-02","2019-Q1",81900,-0.00732600732600733,"2019-01"
2019-03-31,832,"Andrew County","MO","St. Joseph",1562,160100,-0.00373366521468575,0.00376175548589342,0.154289834174477,0.0763916356158025,0.0258809485247344,"2019-01","2019-Q1",160800,-0.00435323383084577,"2019-01"
2019-03-31,716,"Sharp County","AR",,1563,75200,0.0053475935828877,0.0162162162162162,0.0804597701149425,0.0547731632272266,0.011311292660239,"2019-03","2019-Q1",75200,0,"2019-03"
2019-03-31,162,"Frio County","TX",,1564,87400,-0.00342075256556442,-0.0146561443066516,0.00459770114942529,0.0502460726386826,0.0356024567743538,"2017-10","2017-Q4",90700,-0.0363836824696803,"2017-08"
2019-03-31,2662,"Claiborne Parish","LA",,1565,59200,0.00851788756388416,0.0242214532871972,0.0942698706099815,0.0450224476280832,0.0164250789777916,"2005-06","2005-Q2",60800,-0.0263157894736842,"2005-05"
2019-03-31,2158,"Burleson County","TX","College Station-Bryan",1566,124800,0.00240963855421687,-0.00873709293089754,0.0162866449511401,0.0543136159411453,0.0373369500559495,"2018-10","2018-Q4",127200,-0.0188679245283019,"2018-08"
2019-03-31,2362,"Kalkaska County","MI","Traverse City",1567,95600,0.00104712041884817,0.00843881856540084,0.0765765765765766,0.0607073536449632,0.0323983666271486,"2005-12","2005-Q4",120400,-0.205980066445183,"2004-03"
2019-03-31,1324,"Pitkin County","CO","Glenwood Springs",1568,1117900,0.00386135057471264,0.0103940708604483,0.0930869267624914,0.0510590426011888,0.0201633500887082,"2007-07","2007-Q3",1129000,-0.00983170947741364,"2007-05"
2019-03-31,1613,"Chester County","TN","Jackson",1569,99600,0.00302114803625378,-0.00100300902708124,0.0268041237113402,0.0353966990810635,0.0181543033849609,"2018-11","2018-Q4",99900,-0.003003003003003,"2018-09"
2019-03-31,1119,"Jasper County","MS","Laurel",1570,84100,0.0193939393939394,0.00119047619047619,-0.108165429480382,0.0125903422203544,,"2010-10","2010-Q4",101200,-0.16897233201581,
2019-03-31,2032,"Spencer County","KY","Louisville/Jefferson County",1571,204000,-0.00195694716242661,-0.00195694716242661,0.0308236483072259,0.0513708551785761,0.0273872114661025,"2019-01","2019-Q1",204500,-0.00244498777506112,"2018-12"
2019-03-31,384,"Bates County","MO","Kansas City",1572,103800,0.00386847195357834,0.0107108081791626,0.0734229576008273,0.0498193896791448,0.0201824373239625,"2019-03","2019-Q1",103800,0,"2019-03"
2019-03-31,799,"Wayne County","TN",,1573,80400,-0.00124223602484472,-0.00618046971569839,0.053735255570118,0.0613444262809359,0.0386980969409076,"2018-12","2018-Q4",80900,-0.00618046971569839,"2018-10"
2019-03-31,2704,"Gilchrist County","FL","Gainesville",1574,136200,-0.00656455142231947,-0.0101744186046512,0.0809523809523809,0.09529895424477,0.0233757963831105,"2019-01","2019-Q1",137700,-0.0108932461873638,"2018-11"
2019-03-31,2130,"Atchison County","KS","Atchison",1575,100400,-0.0156862745098039,0.0161943319838057,0.099671412924425,0.0475243547286228,,"2019-01","2019-Q1",102300,-0.0185728250244379,"2019-01"
